filename	sentence	grader	scores	scores_tones	scores_inserts	speaker	l1	other_languages	semesters_study	pre_uni_years	gender	age	residency	birthplace
55-7-001.wav	Umfazi uyambiza umntwana.	101	1.11111111111111E+023	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
55-7-001.wav	Umfazi uyambiza umntwana.	104	1.11111111111111E+023	"[""2"", ""6"", ""7""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
55-7-002.wav	Umfazi uyambiza umntwana.	102	1.11111111111111E+023	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
55-7-002.wav	Umfazi uyambiza umntwana.	104	1.11111111100111E+023	"[""10"", ""11""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
55-7-003.wav	Umfazi uyambiza umntwana.	101	1.11111111110111E+023	"[""0"", ""6""]"	"[""0""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
55-7-004.wav	Umfazi uyambiza umntwana.	101	1.11111111111111E+023	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
55-7-004.wav	Umfazi uyambiza umntwana.	104	1.11111111111111E+023	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
55-7-005.wav	Umfazi uyambiza umntwana.	101	1.11111111111111E+023	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
55-7-006.wav	Umfazi uyambiza umntwana.	104	1.11111111111111E+023	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
55-7-007.wav	Umfazi uyambiza umntwana.	104	1.11111111111111E+023	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
55-7-008.wav	Umfazi uyambiza umntwana.	104	1.11111111111111E+023	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6"", ""7""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
55-7-009.wav	Umfazi uyambiza umntwana.	104	1.11111111101111E+023	"[""10"", ""11""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
55-7-010.wav	Umfazi uyambiza umntwana.	104	1.11111111110111E+023	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
55-7-011.wav	Umfazi uyambiza umntwana.	104	1.11111111110111E+023	"[""4"", ""5"", ""6"", ""7""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
55-7-012.wav	Umfazi uyambiza umntwana.	104	1.11111111100111E+023	"[""1"", ""2"", ""4"", ""5"", ""6"", ""7"", ""10"", ""11""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
550-PHR-001.wav	Asiyobona induna.	101	1111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-001.wav	Asiyobona induna.	104	1111101111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-002.wav	Asiyobona induna.	102	1111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
550-PHR-003.wav	Asiyobona induna.	101	1111101111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
550-PHR-003.wav	Asiyobona induna.	104	1111101111101111	"[""3"", ""4""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
550-PHR-004.wav	Asiyobona induna.	101	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
550-PHR-004.wav	Asiyobona induna.	104	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
550-PHR-005.wav	Asiyobona induna.	101	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
550-PHR-005.wav	Asiyobona induna.	102	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
550-PHR-005.wav	Asiyobona induna.	104	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
550-PHR-006.wav	Asiyobona induna.	101	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
550-PHR-006.wav	Asiyobona induna.	104	1111111111111111	"[""1"", ""2"", ""3"", ""4""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
550-PHR-007.wav	Asiyobona induna.	104	1111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
550-PHR-008.wav	Asiyobona induna.	101	1111111111011111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-008.wav	Asiyobona induna.	102	1111111111011111	[]	"[""10""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-008.wav	Asiyobona induna.	104	1111101111011111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-010.wav	Asiyobona induna.	104	1111101111111111	"[""0"", ""1"", ""2"", ""3"", ""4""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
550-PHR-011.wav	Asiyobona induna.	104	1111101111111111	"[""1"", ""2"", ""3"", ""4""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
550-PHR-012.wav	Asiyobona induna.	102	1111111111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
551-4-001.wav	Uyathanda ukufunda kahle.	101	1.11111111111111E+021	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-001.wav	Uyathanda ukufunda kahle.	102	1.11111111111111E+021	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-001.wav	Uyathanda ukufunda kahle.	104	1.11111111101111E+021	"[""2"", ""3""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-002.wav	Uyathanda ukufunda kahle.	102	1.11111111111111E+021	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
551-4-003.wav	Uyathanda ukufunda kahle.	101	1.11111111111111E+021	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
551-4-003.wav	Uyathanda ukufunda kahle.	102	1.11111111111111E+021	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
551-4-003.wav	Uyathanda ukufunda kahle.	104	1.11111111101111E+021	"[""10"", ""11""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
551-4-004.wav	Uyathanda ukufunda kahle.	101	1.11111111111111E+021	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
551-4-005.wav	Uyathanda ukufunda kahle.	101	1.11111111111111E+021	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
551-4-005.wav	Uyathanda ukufunda kahle.	104	1.11111111111111E+021	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
551-4-006.wav	Uyathanda ukufunda kahle.	102	1.11111111111111E+021	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
551-4-006.wav	Uyathanda ukufunda kahle.	104	1.11111111111111E+021	"[""2"", ""3""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
551-4-007.wav	Uyathanda ukufunda kahle.	102	1.11111111111111E+021	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
551-4-008.wav	Uyathanda ukufunda kahle.	101	1.11111111111111E+021	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-008.wav	Uyathanda ukufunda kahle.	104	1.11111111101111E+021	"[""10"", ""11""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-010.wav	Uyathanda ukufunda kahle.	104	1.11111111111111E+021	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
551-4-011.wav	Uyathanda ukufunda kahle.	104	1.11111111101111E+021	"[""2"", ""3"", ""7"", ""8""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
551-4-012.wav	Uyathanda ukufunda kahle.	104	1.11111111101111E+021	"[""2"", ""3"", ""6"", ""7"", ""8"", ""10"", ""11""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
552-13-001.wav	Siyabuya, sinamahhashi.	101	1.11111111111111E+018	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-001.wav	Siyabuya, sinamahhashi.	102	1.11111111111111E+018	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-001.wav	Siyabuya, sinamahhashi.	104	1.11111111111111E+018	"[""6"", ""7""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-002.wav	Siyabuya, sinamahhashi.	102	1.11111111111111E+018	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
552-13-003.wav	Siyabuya, sinamahhashi.	102	1.11011111111111E+017	"[""0""]"	"[""4""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
552-13-003.wav	Siyabuya, sinamahhashi.	104	1.11101111111111E+018	"[""0"", ""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
552-13-004.wav	Siyabuya, sinamahhashi.	101	1.11111111111111E+018	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
552-13-004.wav	Siyabuya, sinamahhashi.	102	1.11111111111111E+018	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
552-13-004.wav	Siyabuya, sinamahhashi.	104	1.11111111111111E+018	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
552-13-005.wav	Siyabuya, sinamahhashi.	101	1.11111111111111E+018	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
552-13-005.wav	Siyabuya, sinamahhashi.	104	1.11111111111111E+018	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
552-13-006.wav	Siyabuya, sinamahhashi.	101	1.10011111111111E+018	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
552-13-007.wav	Siyabuya, sinamahhashi.	102	1.11111111111111E+018	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
552-13-007.wav	Siyabuya, sinamahhashi.	104	1.11111111111111E+018	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
552-13-008.wav	Siyabuya, sinamahhashi.	101	1.111111110111E+018	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-008.wav	Siyabuya, sinamahhashi.	104	1.11101111111001E+018	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-010.wav	Siyabuya, sinamahhashi.	104	1.11111111111111E+018	"[""0"", ""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
552-13-011.wav	Siyabuya, sinamahhashi.	104	1.11101111111111E+018	"[""0"", ""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
552-13-012.wav	Siyabuya, sinamahhashi.	104	1.1110111111111E+018	"[""2""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
553-13-001.wav	Bizani.	104	11111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
553-13-002.wav	Bizani.	102	111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
553-13-003.wav	Bizani.	101	111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
553-13-004.wav	Bizani.	101	111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
553-13-004.wav	Bizani.	102	111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
553-13-004.wav	Bizani.	104	111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
553-13-005.wav	Bizani.	101	111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
553-13-005.wav	Bizani.	104	111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
553-13-006.wav	Bizani.	101	111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
553-13-006.wav	Bizani.	104	111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
553-13-007.wav	Bizani.	102	111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
553-13-007.wav	Bizani.	104	111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
553-13-008.wav	Bizani.	101	111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
553-13-008.wav	Bizani.	104	11111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
553-13-010.wav	Bizani.	104	11111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
553-13-011.wav	Bizani.	104	111111	"[""0"", ""1"", ""2""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
553-13-012.wav	Bizani.	104	11111	"[""1"", ""2""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
554-PHR-001.wav	Uma uthanda, ungaphuma.	101	1.11111111111111E+017	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
554-PHR-002.wav	Uma uthanda, ungaphuma.	102	1.11111111111111E+017	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
554-PHR-003.wav	Uma uthanda, ungaphuma.	101	1.11111111111111E+017	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
554-PHR-003.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	"[""4"", ""5"", ""9"", ""10""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
554-PHR-004.wav	Uma uthanda, ungaphuma.	101	1.11111111111111E+017	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
554-PHR-005.wav	Uma uthanda, ungaphuma.	101	1.11111111111111E+017	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
554-PHR-005.wav	Uma uthanda, ungaphuma.	102	1.11111111111111E+017	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
554-PHR-005.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
554-PHR-006.wav	Uma uthanda, ungaphuma.	101	1111111111111111	"[""1""]"	"[""12"", ""13""]"	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
554-PHR-007.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
554-PHR-008.wav	Uma uthanda, ungaphuma.	101	1.11111111111111E+017	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
554-PHR-008.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
554-PHR-010.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	"[""7"", ""8"", ""9"", ""10""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
554-PHR-011.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	"[""0"", ""1"", ""9"", ""10""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
554-PHR-012.wav	Uma uthanda, ungaphuma.	104	1.11111111111111E+017	"[""4"", ""5""]"	"[""16""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
555-22-001.wav	Amahhashi agijima.	101	111011111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
555-22-001.wav	Amahhashi agijima.	104	111111111111111	"[""5"", ""6"", ""7"", ""8""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
555-22-002.wav	Amahhashi agijima.	102	111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
555-22-003.wav	Amahhashi agijima.	104	111011111111111	"[""6"", ""7"", ""8""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
555-22-004.wav	Amahhashi agijima.	101	111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
555-22-004.wav	Amahhashi agijima.	104	111111111111111	"[""6"", ""7"", ""8""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
555-22-005.wav	Amahhashi agijima.	101	111111111111111	"[""5""]"	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
555-22-005.wav	Amahhashi agijima.	102	111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
555-22-005.wav	Amahhashi agijima.	104	111111111111111	"[""5"", ""6"", ""7"", ""8""]"	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
555-22-006.wav	Amahhashi agijima.	101	111110111111100	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
555-22-007.wav	Amahhashi agijima.	104	111111111111111	"[""5"", ""6"", ""7"", ""8""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
555-22-008.wav	Amahhashi agijima.	104	111011010111111	"[""6"", ""7"", ""8""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
555-22-010.wav	Amahhashi agijima.	102	111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
555-22-010.wav	Amahhashi agijima.	104	111011111111111	"[""6"", ""7"", ""8""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
555-22-011.wav	Amahhashi agijima.	104	111011111111111	"[""6"", ""7"", ""8""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
555-22-012.wav	Amahhashi agijima.	104	111000011111111	"[""2"", ""3"", ""5"", ""6"", ""7"", ""8""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
556-23-001.wav	Sala kahle.	101	111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
556-23-002.wav	Sala kahle.	102	111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
556-23-003.wav	Sala kahle.	102	111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
556-23-003.wav	Sala kahle.	104	111110101	"[""4""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
556-23-004.wav	Sala kahle.	104	111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
556-23-005.wav	Sala kahle.	101	111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
556-23-005.wav	Sala kahle.	104	111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
556-23-006.wav	Sala kahle.	102	111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
556-23-006.wav	Sala kahle.	104	111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
556-23-007.wav	Sala kahle.	104	111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
556-23-008.wav	Sala kahle.	101	111110101	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
556-23-010.wav	Sala kahle.	104	111111101	"[""3"", ""4""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
556-23-011.wav	Sala kahle.	104	111110111	"[""0"", ""1""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
556-23-012.wav	Sala kahle.	104	111110111	"[""3"", ""4""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
557-16-001.wav	Vula umnyango manje.	104	1.11111111111111E+016	"[""4"", ""5"", ""7"", ""8""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
557-16-002.wav	Vula umnyango manje.	102	1.11111111111111E+016	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
557-16-003.wav	Vula umnyango manje.	101	1.11111111111111E+016	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
557-16-004.wav	Vula umnyango manje.	101	1.11111111111111E+016	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
557-16-004.wav	Vula umnyango manje.	104	1.11111111111111E+016	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
557-16-005.wav	Vula umnyango manje.	101	1.11111111111111E+016	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
557-16-005.wav	Vula umnyango manje.	104	1.11111111111111E+016	[]	"[""0""]"	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
557-16-006.wav	Vula umnyango manje.	101	1.11111111111111E+016	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
557-16-006.wav	Vula umnyango manje.	104	1.11111111111111E+016	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
557-16-007.wav	Vula umnyango manje.	104	1.11111111111111E+016	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
557-16-008.wav	Vula umnyango manje.	101	1.11111111111111E+016	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
557-16-008.wav	Vula umnyango manje.	104	1.11111101111111E+016	"[""3"", ""4"", ""5"", ""8""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
557-16-010.wav	Vula umnyango manje.	104	1.11111111111111E+016	"[""3"", ""4"", ""5"", ""7"", ""8""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
557-16-011.wav	Vula umnyango manje.	102	1.11111111111111E+016	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
557-16-012.wav	Vula umnyango manje.	104	1.11111101111111E+016	"[""7"", ""8""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
558-23-001.wav	Ngithanda izinto ezimhlophe.	102	1.11111111111111E+022	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
558-23-002.wav	Ngithanda izinto ezimhlophe.	102	1.11111111101111E+022	"[""5""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
558-23-003.wav	Ngithanda izinto ezimhlophe.	101	1.11111111111111E+022	"[""5"", ""6""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
558-23-004.wav	Ngithanda izinto ezimhlophe.	101	1.11111111111111E+022	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
558-23-004.wav	Ngithanda izinto ezimhlophe.	104	1.11111111111111E+022	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
558-23-005.wav	Ngithanda izinto ezimhlophe.	101	1.11111111111111E+022	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
558-23-005.wav	Ngithanda izinto ezimhlophe.	104	1.11111111111111E+022	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
558-23-006.wav	Ngithanda izinto ezimhlophe.	104	1.11111111111111E+022	"[""10"", ""11""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
558-23-007.wav	Ngithanda izinto ezimhlophe.	104	1.11111111111111E+022	"[""10""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
